"ITEM_CD","LOT_NUMBER","INVOICE_NO","DELIVERY_DATE","SHIP_PLAN_DATE","SHIP_QTY","SLIP_CD","CREATED_DATE","CUST_ODR_NO","CUST_CD","TOTAL"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:15","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:16","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:17","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:19","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:21","2B20020011","D20410","1512"
"49373-25590","JB05","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:23","2B20020011","D20410","1512"
"49373-25590","JB05","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:25","2B20020011","D20410","1512"
"49373-25590","JB05","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:26","2B20020011","D20410","1512"
"49373-25590","JB05","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:27","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:28","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:30","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:31","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:32","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:33","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:36","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:37","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:40","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:41","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:42","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:43","2B20020011","D20410","1512"
"49373-25590","JB05","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:45","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:46","2B20020011","D20410","1512"
"49373-25590","JB05","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:47","2B20020011","D20410","1512"
"49373-25590","JB05","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:49","2B20020011","D20410","1512"
"49373-25590","JB05","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:50","2B20020011","D20410","1512"
"49373-25590","JB05","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:51","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:02:52","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:04","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:05","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:08","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:09","2B20020011","D20410","1512"
"49373-25590","JB05","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:10","2B20020011","D20410","1512"
"49373-25590","JB05","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:11","2B20020011","D20410","1512"
"49373-25590","JB05","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:12","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:14","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:15","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:17","2B20020011","D20410","1512"
"49373-25590","JB05","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:18","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:20","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:21","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:22","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:24","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:25","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:26","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:27","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:28","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:30","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:31","2B20020011","D20410","1512"
"49373-25590","JB05","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:34","2B20020011","D20410","1512"
"49373-25590","JB05","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:36","2B20020011","D20410","1512"
"49373-25590","JB05","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:37","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:38","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:39","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:40","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:42","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:43","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:45","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:46","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:47","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:49","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:51","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:53","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:54","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:55","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:03:57","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:04:00","2B20020011","D20410","1512"
"49373-25590","JB05","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:04:01","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:04:02","2B20020011","D20410","1512"
"49373-25590","JB06","9020020028","2020-02-08 09:00:00","2020-02-08","12","50SLD0000243954","2020-02-08 08:04:03","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:17","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:19","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:20","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:22","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:23","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:24","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:26","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:28","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:29","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:31","2B20020011","D20410","1512"
"49373-25590","JB07","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:32","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:34","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:35","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:36","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:38","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:39","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:40","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:45","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:47","2B20020011","D20410","1512"
"49373-25590","JB07","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:48","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:49","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:50","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:58","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:07:59","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:00","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:01","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:02","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:03","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:05","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:06","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:08","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:11","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:12","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:13","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:14","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:15","2B20020011","D20410","1512"
"49373-25590","JB07","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:16","2B20020011","D20410","1512"
"49373-25590","JB07","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:18","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:19","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:20","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:21","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:22","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:45","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:46","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:47","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:49","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:50","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:50","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:51","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:52","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:53","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:55","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:56","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:57","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:08:58","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:09:00","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:09:01","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:09:03","2B20020011","D20410","1512"
"49373-25590","JB06","9020020029","2020-02-08 16:00:00","2020-02-08","12","50SLD0000243955","2020-02-08 08:09:05","2B20020011","D20410","1512"
